Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Cluster,Cluster Label
19,60,2,1,0,8,94,0,1,1,1,1,0,1,3,0,1,2,0,62,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
30,100,0,0,1,6,90,1,1,0,2,1,1,2,2,1,1,2,1,74,2,
24,86,2,2,1,8,79,2,0,0,1,2,1,1,4,0,1,2,0,68,3,
20,75,1,0,0,8,67,2,1,1,0,1,1,2,4,0,0,1,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,71,0,2,0,5,52,0,1,1,2,0,1,1,3,0,1,1,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,74,2,2,1,7,62,2,1,2,0,2,1,2,4,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
7,86,0,2,0,7,68,2,1,5,1,2,1,2,4,0,2,1,1,67,0,
32,95,2,2,1,7,66,0,1,5,0,2,0,0,3,0,0,2,1,76,2,
21,67,1,0,1,7,55,0,1,2,0,0,0,2,3,0,1,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,94,1,1,0,9,53,0,1,1,2,0,1,1,3,0,0,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,65,0,2,1,8,71,1,1,2,1,2,0,1,3,1,0,2,0,63,3,
16,69,2,0,1,4,54,2,1,4,1,1,1,2,4,0,0,2,0,65,3,
19,61,0,2,0,10,64,2,1,3,1,2,1,2,3,0,1,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
10,66,2,2,0,4,74,1,1,2,1,2,1,0,2,0,1,1,1,59,0,
34,97,2,2,0,8,60,2,1,2,2,2,0,1,4,0,1,2,1,74,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
13,78,2,1,1,5,54,1,1,2,1,0,1,2,3,1,0,2,1,62,2,
14,63,1,1,1,9,72,2,1,3,1,1,1,2,4,1,1,2,0,59,3,
17,98,2,0,1,7,72,0,1,0,1,2,1,2,3,0,1,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,95,2,2,0,8,96,2,1,1,2,2,1,1,3,0,2,1,1,73,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,90,0,2,1,4,56,2,1,0,1,0,0,2,1,0,1,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,97,2,2,1,8,81,2,1,3,1,2,1,1,1,0,1,0,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,69,2,2,1,8,66,2,1,0,1,2,1,2,6,0,0,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,93,1,0,1,8,56,2,1,1,1,2,1,1,3,0,0,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,88,2,2,0,8,70,2,1,2,2,0,1,1,4,0,1,2,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,95,2,0,1,7,71,0,1,1,2,0,1,2,3,0,1,2,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
34,92,0,2,0,7,68,1,1,0,2,0,1,2,5,0,0,2,0,75,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
33,74,2,2,1,6,88,2,1,2,2,2,0,1,3,0,0,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,91,0,0,1,6,92,1,1,2,1,0,0,2,3,0,1,1,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
30,70,2,2,0,9,57,2,1,1,1,2,1,0,4,0,0,0,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,73,1,2,0,6,58,0,1,1,2,2,0,2,3,0,2,1,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,64,2,0,0,4,71,1,1,2,2,2,1,0,1,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
10,97,2,2,0,6,66,2,1,2,1,2,1,1,2,0,2,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
15,81,2,2,1,7,100,2,1,1,1,2,1,1,3,0,2,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,76,0,0,1,8,59,2,1,4,2,2,0,1,4,0,0,2,0,71,3,
26,98,0,1,0,4,88,1,1,1,2,0,1,1,1,0,0,1,0,72,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
8,73,2,0,1,4,80,1,1,0,1,0,1,1,4,0,0,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,91,0,1,1,7,82,2,1,0,2,2,1,1,4,0,0,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,94,2,0,0,9,63,0,1,0,1,2,1,1,4,0,0,2,0,72,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,77,1,2,1,4,55,2,1,0,2,1,1,2,4,0,0,1,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,75,0,1,1,8,77,0,1,1,1,2,0,0,1,0,0,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,90,1,2,1,9,81,2,1,0,2,2,1,1,4,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,97,0,2,0,7,98,0,1,0,2,2,1,0,0,0,0,1,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,90,2,1,0,8,84,0,1,2,1,0,0,2,3,0,1,1,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
13,69,2,2,1,7,72,1,1,2,0,2,1,2,2,0,1,1,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
13,96,2,0,1,7,100,2,0,4,2,0,1,0,3,0,1,2,1,71,2,
20,83,1,0,1,10,58,2,1,0,1,0,1,1,1,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,93,1,1,1,6,81,2,1,2,0,2,0,2,3,1,0,1,0,68,3,
17,68,2,2,1,7,63,2,0,0,1,2,1,1,3,0,1,1,1,61,2,
18,91,1,0,0,6,96,2,1,2,1,2,0,2,3,0,2,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,84,2,0,1,7,71,2,1,0,2,2,1,1,2,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,96,0,1,0,7,57,1,1,1,1,2,1,0,3,0,1,1,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
12,67,0,2,1,9,57,1,1,0,1,2,0,2,2,0,0,1,1,61,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,77,0,1,1,9,82,1,1,1,2,2,0,1,2,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,93,0,2,1,8,68,2,1,1,0,0,1,2,3,0,2,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,61,0,0,0,9,68,2,1,1,0,1,0,2,3,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
30,64,0,2,0,6,81,1,1,3,2,2,1,0,2,0,0,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,100,1,2,1,6,61,0,0,3,2,2,1,2,4,0,0,0,1,70,2,
22,71,2,1,1,8,57,2,1,1,1,0,1,0,4,0,1,1,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,99,0,1,0,7,83,2,1,1,2,2,1,1,4,0,2,0,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,67,2,1,0,10,50,2,1,0,0,2,1,2,3,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,74,0,0,0,4,95,0,1,1,0,2,1,1,4,0,2,1,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
11,90,1,1,1,8,59,1,1,1,1,0,1,2,4,0,1,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,86,0,2,0,8,72,2,1,0,0,0,1,2,3,0,1,1,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,83,2,0,1,6,61,0,1,2,1,0,1,2,3,0,2,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,81,1,2,1,6,61,1,0,0,1,2,1,2,4,1,1,2,0,63,3,
26,94,1,0,1,6,92,1,1,1,1,0,1,1,3,0,1,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,69,2,2,1,5,79,2,1,1,1,1,1,2,3,0,0,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,78,0,2,1,9,66,2,1,2,1,2,1,1,4,0,1,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,66,2,2,1,10,63,1,1,0,1,2,1,2,3,0,1,1,1,60,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,84,0,0,1,6,61,1,1,1,2,0,0,0,4,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,70,2,0,0,6,78,2,1,3,2,1,1,1,2,0,0,0,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
14,73,0,2,0,5,87,0,1,2,2,2,1,2,4,0,0,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
26,79,2,1,1,5,63,2,1,0,1,2,1,2,2,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
34,61,2,2,1,6,67,0,1,1,0,2,0,1,2,0,2,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,64,1,2,1,9,86,2,1,0,1,0,0,0,4,0,1,2,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,87,0,0,1,10,87,2,1,1,2,2,0,2,3,0,0,2,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,77,2,2,1,6,60,2,1,1,2,2,0,1,3,0,0,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,95,1,2,1,6,69,1,1,2,1,0,1,1,3,1,0,2,1,67,2,
9,88,1,2,1,5,93,1,1,2,2,2,1,1,4,0,2,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,60,2,1,0,8,87,1,1,0,1,1,1,2,5,0,1,2,1,60,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
12,85,0,0,0,8,58,1,1,1,1,0,1,2,3,0,2,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
30,64,2,2,0,7,69,2,1,3,0,1,1,0,4,0,1,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,91,2,2,1,6,99,0,1,0,2,2,1,1,2,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,100,0,1,0,9,76,1,1,1,1,2,1,2,2,0,1,2,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,81,2,1,1,8,86,2,1,1,1,2,1,0,3,0,2,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,87,0,1,1,8,55,0,1,1,0,0,0,2,3,0,1,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,69,2,0,0,8,92,1,1,0,1,2,1,1,1,0,0,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,78,0,2,0,7,80,0,1,2,0,2,1,2,3,0,0,2,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,94,1,2,0,6,59,0,1,4,1,2,1,1,3,0,1,2,0,71,1,
23,67,0,0,1,8,69,1,1,1,0,2,1,1,2,0,1,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,71,2,2,0,8,54,0,1,1,2,2,0,1,3,0,1,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,78,1,2,0,8,89,0,0,0,2,2,0,1,4,0,0,2,0,66,1,
22,88,2,2,1,5,87,1,1,1,1,0,1,1,3,0,2,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,75,2,1,1,8,75,0,1,1,2,2,0,0,2,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,97,1,2,1,7,73,2,1,2,2,1,1,2,3,0,0,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,64,2,1,1,6,73,0,1,3,2,0,1,0,5,0,2,0,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
14,75,0,2,0,8,52,2,1,3,2,2,1,1,1,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,88,2,2,1,7,68,2,1,0,1,0,1,2,4,0,0,2,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,69,2,2,0,10,56,2,1,1,2,2,1,1,4,0,1,2,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
35,86,1,2,0,8,59,2,1,2,1,1,1,2,2,0,0,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,67,1,1,1,7,98,2,1,1,2,2,1,1,4,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,62,2,0,1,7,63,0,1,1,0,2,1,1,4,0,1,2,0,62,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,97,0,1,1,9,94,0,1,2,1,2,1,2,3,0,1,1,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
30,82,2,0,1,7,71,2,1,3,1,0,1,1,3,0,2,0,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,92,2,2,1,7,76,0,0,0,0,2,0,1,2,0,2,0,1,68,2,
11,73,2,0,0,5,58,2,0,0,2,2,0,2,4,0,0,2,1,62,0,
12,80,2,1,0,6,75,2,1,1,1,0,1,0,4,0,1,1,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,98,0,0,0,6,68,2,1,2,2,2,1,2,3,0,1,2,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,90,1,0,0,7,52,0,1,2,2,0,1,0,2,0,1,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,89,0,2,1,6,70,1,1,1,1,2,0,2,3,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
24,62,1,0,1,6,91,2,1,2,2,2,1,1,3,0,1,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,82,2,2,0,7,56,1,1,0,0,0,0,0,1,1,1,0,0,79,1,
18,79,0,1,0,9,51,0,1,2,2,2,0,2,3,0,1,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,97,2,2,1,8,56,1,1,1,1,2,0,1,2,0,1,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,70,1,1,1,8,84,2,1,1,0,0,1,2,3,1,2,2,1,65,2,
21,71,2,0,1,8,90,2,1,3,1,2,1,1,4,0,1,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,76,2,0,1,6,52,1,1,3,2,2,1,1,4,0,0,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,65,2,2,1,4,81,0,1,5,2,2,1,2,4,0,0,0,0,68,3,
23,94,2,0,0,8,76,1,1,3,2,2,1,2,3,0,1,1,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
11,82,0,2,0,8,63,0,1,1,2,2,1,1,5,0,1,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,94,1,2,0,7,69,1,1,0,1,2,1,2,3,1,1,1,0,65,1,
23,93,2,2,1,6,97,1,0,1,2,2,1,2,2,0,0,1,1,70,2,
16,82,2,0,1,6,81,2,1,1,2,2,0,1,4,0,0,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,63,2,2,0,8,79,2,1,2,1,0,1,2,3,0,0,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,97,2,2,1,8,61,1,1,2,1,2,1,1,2,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,76,2,0,1,8,98,2,1,0,2,1,1,1,2,0,2,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,76,1,1,1,8,88,1,1,2,1,1,1,2,4,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,72,0,2,1,8,69,0,0,2,0,2,1,1,4,1,1,0,0,64,3,
25,78,0,1,1,8,91,2,1,3,1,2,1,0,4,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,70,1,2,0,6,61,2,1,1,1,2,1,1,3,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,75,2,0,1,5,61,0,1,0,2,2,1,0,3,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,92,2,2,1,7,90,2,1,1,1,0,1,2,2,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
24,93,1,0,1,8,78,2,1,1,0,2,1,1,4,0,1,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,72,2,2,0,5,78,0,1,1,1,0,1,2,3,0,1,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
34,79,0,1,1,7,79,1,1,3,2,0,0,0,2,1,1,1,1,70,2,
15,95,2,2,0,9,56,2,0,3,1,0,1,2,1,0,1,2,1,67,0,
23,62,0,0,1,7,67,1,1,1,1,2,1,0,4,0,2,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,96,2,1,1,9,79,1,0,3,2,2,0,1,2,0,2,1,1,68,2,
15,69,1,2,1,9,62,1,1,2,2,0,1,1,3,0,1,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,87,1,2,1,7,75,0,1,1,1,2,1,0,3,0,2,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,83,0,2,0,6,78,2,1,2,0,0,1,2,3,1,1,2,0,69,1,
38,82,2,1,0,6,97,1,1,2,1,2,0,0,3,0,0,2,1,72,0,
19,94,1,2,0,7,62,2,1,0,2,2,1,0,3,1,1,1,1,65,0,
13,64,2,0,1,5,72,2,1,2,2,2,0,1,2,0,2,1,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,74,0,0,1,5,99,2,1,0,1,2,1,1,2,0,0,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
8,82,0,1,0,4,59,2,1,1,2,2,1,1,2,0,0,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,92,2,2,1,7,89,2,0,0,1,0,0,1,2,0,2,2,1,69,2,
20,69,2,1,0,10,59,2,1,2,0,0,1,2,4,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,92,0,2,0,4,93,0,1,3,0,2,1,1,2,0,1,2,0,74,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
26,76,0,1,1,7,74,2,1,4,2,0,1,2,3,0,1,1,0,70,3,
17,68,2,1,1,7,99,0,1,2,2,2,1,2,3,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,90,0,0,0,7,59,1,1,3,0,2,1,1,3,0,0,1,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
15,64,1,1,1,9,84,1,1,0,2,2,1,1,3,0,0,0,1,59,2,
13,81,1,2,1,6,85,1,1,1,1,2,0,1,3,0,1,1,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,63,1,0,1,4,86,1,1,0,1,0,1,1,4,0,0,2,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
12,74,1,0,1,6,55,0,1,0,2,1,1,2,3,0,2,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,84,0,1,0,6,64,2,1,2,1,0,1,2,2,0,1,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
14,82,2,2,1,4,67,2,1,1,0,2,1,1,4,0,1,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,76,2,2,0,7,66,2,1,2,2,2,1,1,3,0,0,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
12,69,0,0,1,7,53,1,1,2,1,0,1,1,3,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
9,78,1,0,0,6,87,2,1,0,2,0,0,2,3,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,98,2,0,1,5,76,2,1,2,2,2,0,2,3,0,1,1,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,94,0,2,0,8,59,0,1,3,2,2,1,2,4,0,1,2,0,72,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
21,66,0,2,0,7,61,2,1,2,0,0,1,1,2,0,0,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,61,0,2,1,7,55,0,1,1,2,2,0,0,2,1,0,2,1,62,2,
19,97,1,2,0,8,73,2,1,2,2,2,0,0,1,0,0,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,81,2,1,1,7,80,1,1,1,2,2,1,2,3,0,0,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,82,0,1,0,7,79,2,1,1,2,2,1,2,2,1,2,2,0,69,1,
8,91,0,1,0,6,98,2,1,1,2,2,0,2,3,0,1,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,73,2,2,0,5,65,2,1,1,1,0,1,0,3,0,0,1,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
21,79,1,2,1,7,88,1,1,0,1,2,0,0,4,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,99,0,2,0,6,86,1,1,2,0,0,0,0,4,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
30,87,2,2,0,8,53,1,1,1,1,0,0,1,1,0,2,2,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,66,2,2,1,7,97,2,1,5,1,0,1,2,3,0,2,2,1,68,2,
20,65,2,2,1,8,97,0,1,0,1,2,1,0,3,0,0,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,68,2,0,1,6,70,2,1,4,2,2,1,2,2,0,1,2,1,68,2,
16,91,2,2,1,5,71,2,1,2,0,2,1,0,3,0,0,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
9,72,2,0,1,10,91,2,0,1,0,2,1,1,2,0,1,0,0,62,3,
17,61,1,0,1,7,75,2,0,2,2,0,1,0,4,0,0,2,0,62,3,
26,98,0,1,0,8,90,1,1,1,0,1,1,2,2,1,2,1,0,72,1,
18,67,0,2,0,5,52,0,1,0,2,2,0,1,4,0,2,1,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
15,60,0,2,0,7,63,1,1,0,1,0,1,2,1,1,1,0,0,58,1,
26,69,0,2,0,9,55,1,1,1,1,2,1,1,3,0,0,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,69,2,1,1,5,73,1,1,1,1,0,1,2,4,0,2,1,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,77,2,0,1,10,93,1,1,3,0,0,0,2,1,0,0,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,97,1,1,0,7,78,2,1,0,0,2,1,1,3,0,2,2,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,95,1,0,0,6,76,2,1,1,1,2,1,2,5,0,1,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
34,78,2,0,1,8,68,2,1,1,2,2,1,0,2,0,0,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,76,2,2,1,9,53,2,1,0,0,0,0,2,3,0,1,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,82,0,1,1,6,88,2,1,2,0,0,0,1,3,0,1,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,62,2,2,1,7,97,0,1,0,2,2,1,2,1,0,1,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,98,2,2,0,8,72,2,1,1,0,2,1,0,4,0,1,2,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
21,67,1,0,0,7,70,1,1,2,1,2,0,0,2,0,2,1,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
14,68,0,2,1,8,99,0,1,0,0,2,1,2,3,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,79,2,2,1,8,57,1,1,2,1,1,1,2,3,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,80,2,0,0,7,63,2,1,1,0,2,1,2,3,0,0,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,61,0,1,1,6,74,2,1,1,1,2,1,0,3,0,1,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,66,2,2,0,7,76,1,1,1,0,2,1,1,2,0,0,1,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,75,2,2,1,10,77,0,1,2,1,1,1,1,2,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,87,2,2,1,7,61,2,1,4,0,2,1,0,3,1,1,2,0,67,3,
17,69,0,0,1,9,96,2,1,2,1,2,1,0,3,0,0,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,77,1,0,0,6,85,1,1,2,1,2,1,1,4,0,2,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
31,82,0,2,1,7,63,2,0,2,0,2,0,2,2,0,2,1,1,72,2,
20,96,0,2,1,8,65,0,1,0,2,1,1,1,2,0,1,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,73,2,2,1,9,94,2,1,1,0,1,1,2,1,0,0,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
38,80,0,2,0,5,78,2,1,1,1,2,1,2,4,0,0,0,0,72,1,
14,90,2,2,1,9,56,2,1,0,1,2,1,1,4,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
